sourceAssetPath,lineNumber,propertyName,referenceType,guid,context,details
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,900,m_HighlightedSprite,sprite,48624f05b683e4a4ab1a142e40fd6971,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,902,m_PressedSprite,sprite,48624f05b683e4a4ab1a142e40fd6971,"m_HighlightedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,947,m_Sprite,sprite,5ec8fc5d939ea2244985ca77a114c9d0,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 5ec8fc5d939ea2244985ca77a114c9d0, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,1293,m_Sprite,sprite,3783f195e2c8dc84cb1461fbe881e9cb,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 3783f195e2c8dc84cb1461fbe881e9cb, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,1421,m_Sprite,sprite,6ca93523b0317c242b05932fedb07cb3,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 6ca93523b0317c242b05932fedb07cb3, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,2279,- {fileID,material,7b43a19f99847f94f8e4ab851c1cb07c,"m_RendererPriority: 0 | m_Materials: | - {fileID: 2100000, guid: 7b43a19f99847f94f8e4ab851c1cb07c, type: 2} | m_StaticBatchInfo:","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,2372,m_HighlightedSprite,sprite,5cc9c4a6db9a74a40aaed761fc99294c,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,2374,m_PressedSprite,sprite,5cc9c4a6db9a74a40aaed761fc99294c,"m_HighlightedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,2419,m_Sprite,sprite,a2bcf923df54ffa4ba7e795955c5dc22,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: a2bcf923df54ffa4ba7e795955c5dc22, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,2919,m_Sprite,sprite,c474936d3f7aa204d8939cbe05170aa5,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: c474936d3f7aa204d8939cbe05170aa5, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,4556,m_HighlightedSprite,sprite,90cdb91b8028d984b9adf63a23402f86,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,4558,m_PressedSprite,sprite,90cdb91b8028d984b9adf63a23402f86,"m_HighlightedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/CFX Free Demo.unity,4603,m_Sprite,sprite,4c72f3c555f96274787f31379fabb6ff,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 4c72f3c555f96274787f31379fabb6ff, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,779,- target,material,7350c439920074a58a63ca710c013777,"value: 1 | objectReference: {fileID: 0} | - target: {fileID: 2300000, guid: 7350c439920074a58a63ca710c013777, type: 3} | propertyPath: m_Materials.Array.data[0]","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,782,objectReference,material,59a86acc489cd454cbc07c4848d68ef3,"propertyPath: m_Materials.Array.data[0] | value: | objectReference: {fileID: 2100000, guid: 59a86acc489cd454cbc07c4848d68ef3, type: 2} | - target: {fileID: 2300000, guid: 7350c439920074a58a63ca710c013777, type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,1246,m_Sprite,sprite,4c72f3c555f96274787f31379fabb6ff,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 4c72f3c555f96274787f31379fabb6ff, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,1282,m_HighlightedSprite,sprite,90cdb91b8028d984b9adf63a23402f86,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,1284,m_PressedSprite,sprite,90cdb91b8028d984b9adf63a23402f86,"m_HighlightedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 90cdb91b8028d984b9adf63a23402f86, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,2205,- target,material,7350c439920074a58a63ca710c013777,"value: 2 | objectReference: {fileID: 0} | - target: {fileID: 2300000, guid: 7350c439920074a58a63ca710c013777, type: 3} | propertyPath: m_Materials.Array.data[0]","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,2208,objectReference,material,59a86acc489cd454cbc07c4848d68ef3,"propertyPath: m_Materials.Array.data[0] | value: | objectReference: {fileID: 2100000, guid: 59a86acc489cd454cbc07c4848d68ef3, type: 2} | - target: {fileID: 2300000, guid: 7350c439920074a58a63ca710c013777, type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,2535,- {fileID,material,dc070aa3464121b4d92dc268f1a79c93,"m_RendererPriority: 0 | m_Materials: | - {fileID: 2100000, guid: dc070aa3464121b4d92dc268f1a79c93, type: 2} | m_StaticBatchInfo:","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,3117,- {fileID,material,af09f8959d2e3e5409129ec9ec5ab06e,"m_RendererPriority: 0 | m_Materials: | - {fileID: 2100000, guid: af09f8959d2e3e5409129ec9ec5ab06e, type: 2} | m_StaticBatchInfo:","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,3245,m_Sprite,sprite,9162d39dfff8eee418769488b7282343,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 9162d39dfff8eee418769488b7282343, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,3423,m_Sprite,sprite,3783f195e2c8dc84cb1461fbe881e9cb,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 3783f195e2c8dc84cb1461fbe881e9cb, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,3770,- {fileID,material,af09f8959d2e3e5409129ec9ec5ab06e,"m_RendererPriority: 0 | m_Materials: | - {fileID: 2100000, guid: af09f8959d2e3e5409129ec9ec5ab06e, type: 2} | m_StaticBatchInfo:","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,4843,m_Sprite,sprite,a2bcf923df54ffa4ba7e795955c5dc22,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: a2bcf923df54ffa4ba7e795955c5dc22, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,4879,m_HighlightedSprite,sprite,5cc9c4a6db9a74a40aaed761fc99294c,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,4881,m_PressedSprite,sprite,5cc9c4a6db9a74a40aaed761fc99294c,"m_HighlightedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 5cc9c4a6db9a74a40aaed761fc99294c, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,5065,m_Sprite,sprite,5ec8fc5d939ea2244985ca77a114c9d0,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 5ec8fc5d939ea2244985ca77a114c9d0, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,5101,m_HighlightedSprite,sprite,48624f05b683e4a4ab1a142e40fd6971,"m_FadeDuration: 0.1 | m_SpriteState: | m_HighlightedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, | type: 3}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,5103,m_PressedSprite,sprite,48624f05b683e4a4ab1a142e40fd6971,"m_HighlightedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, | type: 3} | m_PressedSprite: {fileID: 21300000, guid: 48624f05b683e4a4ab1a142e40fd6971, type: 3} | m_DisabledSprite: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Cartoon FX & War FX Demo/WarFX Demo New.unity,5645,m_Sprite,sprite,6ca93523b0317c242b05932fedb07cb3,"m_TypeName: UnityEngine.UI.MaskableGraphic+CullStateChangedEvent, UnityEngine.UI, | Version=1.0.0.0, Culture=neutral, PublicKeyToken=null | m_Sprite: {fileID: 21300000, guid: 6ca93523b0317c242b05932fedb07cb3, type: 3} | m_Type: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/ParticleEffectForUGUI-main/Samples~/Demo/UIParticle_Demo.unity,29,m_SkyboxMaterial,material,25be524c0c3253b4ab4a046b75dad45e,"m_AmbientMode: 0 | m_SubtractiveShadowColor: {r: 0.42, g: 0.478, b: 0.627, a: 1} | m_SkyboxMaterial: {fileID: 2100000, guid: 25be524c0c3253b4ab4a046b75dad45e, type: 2} | m_HaloStrength: 0.5","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Flappy Shapes/Flappy Shapes.unity,58694,m_Material,material,923589784124c409dae520b2b3d1040b,"m_Enabled: 1 | m_Density: 1 | m_Material: {fileID: 6200000, guid: 923589784124c409dae520b2b3d1040b, type: 2} | m_IsTrigger: 0","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,162,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011470490868, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,812,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012976673932, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,1225,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21244536, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,1598,m_CorrespondingSourceObject,sprite,1203a549e5fd74eeeab1c13bac543c20,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011116339150, guid: 1203a549e5fd74eeeab1c13bac543c20, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,3235,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012166772470, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,3515,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000010395411864, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,4020,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21256782, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,4709,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012223574958, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,5743,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012464440008, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,6820,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000013364797512, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,7127,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21276568, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,7729,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21235698, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,8142,m_CorrespondingSourceObject,sprite,1203a549e5fd74eeeab1c13bac543c20,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012853752050, guid: 1203a549e5fd74eeeab1c13bac543c20, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,9097,m_CorrespondingSourceObject,sprite,1203a549e5fd74eeeab1c13bac543c20,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000013386171636, guid: 1203a549e5fd74eeeab1c13bac543c20, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,9234,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21229764, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,9463,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000014225371584, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,10406,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011456530698, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,11645,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012528951328, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,11782,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21275370, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,12011,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011022860874, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,13604,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21243510, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,14119,m_CorrespondingSourceObject,sprite,1203a549e5fd74eeeab1c13bac543c20,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011116339150, guid: 1203a549e5fd74eeeab1c13bac543c20, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,14441,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21287400, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,14762,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011686368482, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,15195,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21207618, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,15424,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011466286840, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,15561,m_CorrespondingSourceObject,sprite,50f4595a8e9f34222997de05d0c34515,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 21213592, guid: 50f4595a8e9f34222997de05d0c34515, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,16743,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000011686368482, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,16887,m_CorrespondingSourceObject,sprite,1203a549e5fd74eeeab1c13bac543c20,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000013076323802, guid: 1203a549e5fd74eeeab1c13bac543c20, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,17595,m_CorrespondingSourceObject,sprite,7937ea42a4a084410a5ec868ceac0f5f,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000012618618834, guid: 7937ea42a4a084410a5ec868ceac0f5f, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/Shapes2D/Demos/Showcase/Showcase.unity,17880,m_CorrespondingSourceObject,sprite,7a88393c660334acc91fd97a1fb22570,"SpriteRenderer: | m_ObjectHideFlags: 0 | m_CorrespondingSourceObject: {fileID: 212000010477993392, guid: 7a88393c660334acc91fd97a1fb22570, type: 2} | m_PrefabInstance: {fileID: 0}","GUID could not be resolved from project, package, or package cache metadata."
